;id_research;bibcode;year;title;author;first_author;first_aff;citation_count
1;6;2022ApJS..259...35A;2022;The Seventeenth Data Release of the Sloan Digital Sky Surveys: Complete Release of MaNGA, MaStar, and APOGEE-2 Data;"[""Abdurro'uf"", 'Accetta, Katherine', 'Aerts, Conny', 'Silva Aguirre, Víctor', 'Ahumada, Romina', 'Ajgaonkar, Nikhil', 'Filiz Ak, N.', 'Alam, Shadab', 'Allende Prieto, Carlos', 'Almeida, Andrés', 'Anders, Friedrich', 'Anderson, Scott F.', 'Andrews, Brett H.', 'Anguiano, Borja', 'Aquino-Ortíz, Erik', 'Aragón-Salamanca, Alfonso', 'Argudo-Fernández, Maria', 'Ata, Metin', 'Aubert, Marie', 'Avila-Reese, Vladimir', 'Badenes, Carles', 'Barbá, Rodolfo H.', 'Barger, Kat', 'Barrera-Ballesteros, Jorge K.', 'Beaton, Rachael L.', 'Beers, Timothy C.', 'Belfiore, Francesco', 'Bender, Chad F.', 'Bernardi, Mariangela', 'Bershady, Matthew A.', 'Beutler, Florian', 'Bidin, Christian Moni', 'Bird, Jonathan C.', 'Bizyaev, Dmitry', 'Blanc, Guillermo A.', 'Blanton, Michael R.', 'Boardman, Nicholas Fraser', 'Bolton, Adam S.', 'Boquien, Médéric', 'Borissova, Jura', 'Bovy, Jo', 'Brandt, W. N.', 'Brown, Jordan', 'Brownstein, Joel R.', 'Brusa, Marcella', 'Buchner, Johannes', 'Bundy, Kevin', 'Burchett, Joseph N.', 'Bureau, Martin', 'Burgasser, Adam', 'Cabang, Tuesday K.', 'Campbell, Stephanie', 'Cappellari, Michele', 'Carlberg, Joleen K.', 'Wanderley, Fábio Carneiro', 'Carrera, Ricardo', 'Cash, Jennifer', 'Chen, Yan-Ping', 'Chen, Wei-Huai', 'Cherinka, Brian', 'Chiappini, Cristina', 'Choi, Peter Doohyun', 'Chojnowski, S. Drew', 'Chung, Haeun', 'Clerc, Nicolas', 'Cohen, Roger E.', 'Comerford, Julia M.', 'Comparat, Johan', 'da Costa, Luiz', 'Covey, Kevin', 'Crane, Jeffrey D.', 'Cruz-Gonzalez, Irene', 'Culhane, Connor', 'Cunha, Katia', 'Dai, Y. Sophia', 'Damke, Guillermo', 'Darling, Jeremy', 'Davidson, James W., Jr.', 'Davies, Roger', 'Dawson, Kyle', 'De Lee, Nathan', 'Diamond-Stanic, Aleksandar M.', 'Cano-Díaz, Mariana', 'Sánchez, Helena Domínguez', 'Donor, John', 'Duckworth, Chris', 'Dwelly, Tom', 'Eisenstein, Daniel J.', 'Elsworth, Yvonne P.', 'Emsellem, Eric', 'Eracleous, Mike', 'Escoffier, Stephanie', 'Fan, Xiaohui', 'Farr, Emily', 'Feng, Shuai', 'Fernández-Trincado, José G.', 'Feuillet, Diane', 'Filipp, Andreas', 'Fillingham, Sean P.', 'Frinchaboy, Peter M.', 'Fromenteau, Sebastien', 'Galbany, Lluís', 'García, Rafael A.', 'García-Hernández, D. A.', 'Ge, Junqiang', 'Geisler, Doug', 'Gelfand, Joseph', 'Géron, Tobias', 'Gibson, Benjamin J.', 'Goddy, Julian', 'Godoy-Rivera, Diego', 'Grabowski, Kathleen', 'Green, Paul J.', 'Greener, Michael', 'Grier, Catherine J.', 'Griffith, Emily', 'Guo, Hong', 'Guy, Julien', 'Hadjara, Massinissa', 'Harding, Paul', 'Hasselquist, Sten', 'Hayes, Christian R.', 'Hearty, Fred', 'Hernández, Jesús', 'Hill, Lewis', 'Hogg, David W.', 'Holtzman, Jon A.', 'Horta, Danny', 'Hsieh, Bau-Ching', 'Hsu, Chin-Hao', 'Hsu, Yun-Hsin', 'Huber, Daniel', 'Huertas-Company, Marc', 'Hutchinson, Brian', 'Hwang, Ho Seong', 'Ibarra-Medel, Héctor J.', 'Chitham, Jacob Ider', 'Ilha, Gabriele S.', 'Imig, Julie', 'Jaekle, Will', 'Jayasinghe, Tharindu', 'Ji, Xihan', 'Johnson, Jennifer A.', 'Jones, Amy', 'Jönsson, Henrik', 'Katkov, Ivan', 'Khalatyan, Arman, Dr.', 'Kinemuchi, Karen', 'Kisku, Shobhit', 'Knapen, Johan H.', 'Kneib, Jean-Paul', 'Kollmeier, Juna A.', 'Kong, Miranda', 'Kounkel, Marina', 'Kreckel, Kathryn', 'Krishnarao, Dhanesh', 'Lacerna, Ivan', 'Lane, Richard R.', 'Langgin, Rachel', 'Lavender, Ramon', 'Law, David R.', 'Lazarz, Daniel', 'Leung, Henry W.', 'Leung, Ho-Hin', 'Lewis, Hannah M.', 'Li, Cheng', 'Li, Ran', 'Lian, Jianhui', 'Liang, Fu-Heng', 'Lin, Lihwai', 'Lin, Yen-Ting', 'Lin, Sicheng', 'Lintott, Chris', 'Long, Dan', 'Longa-Peña, Penélope', 'López-Cobá, Carlos', 'Lu, Shengdong', 'Lundgren, Britt F.', 'Luo, Yuanze', 'Mackereth, J. Ted', 'de la Macorra, Axel', 'Mahadevan, Suvrath', 'Majewski, Steven R.', 'Manchado, Arturo', 'Mandeville, Travis', 'Maraston, Claudia', 'Margalef-Bentabol, Berta', 'Masseron, Thomas', 'Masters, Karen L.', 'Mathur, Savita', 'McDermid, Richard M.', 'Mckay, Myles', 'Merloni, Andrea', 'Merrifield, Michael', 'Meszaros, Szabolcs', 'Miglio, Andrea', 'Di Mille, Francesco', 'Minniti, Dante', 'Minsley, Rebecca', 'Monachesi, Antonela', 'Moon, Jeongin', 'Mosser, Benoit', 'Mulchaey, John', 'Muna, Demitri', 'Muñoz, Ricardo R.', 'Myers, Adam D.', 'Myers, Natalie', 'Nadathur, Seshadri', 'Nair, Preethi', 'Nandra, Kirpal', 'Neumann, Justus', 'Newman, Jeffrey A.', 'Nidever, David L.', 'Nikakhtar, Farnik', 'Nitschelm, Christian', ""O'Connell, Julia E."", 'Garma-Oehmichen, Luis', 'Luan Souza de Oliveira, Gabriel', 'Olney, Richard', 'Oravetz, Daniel', 'Ortigoza-Urdaneta, Mario', 'Osorio, Yeisson', 'Otter, Justin', 'Pace, Zachary J.', 'Padilla, Nelson', 'Pan, Kaike', 'Pan, Hsi-An', 'Parikh, Taniya', 'Parker, James', 'Peirani, Sebastien', 'Peña Ramírez, Karla', 'Penny, Samantha', 'Percival, Will J.', 'Perez-Fournon, Ismael', 'Pinsonneault, Marc', 'Poidevin, Frédérick', 'Poovelil, Vijith Jacob', 'Price-Whelan, Adrian M.', 'Bárbara de Andrade Queiroz, Anna', 'Raddick, M. Jordan', 'Ray, Amy', 'Rembold, Sandro Barboza', 'Riddle, Nicole', 'Riffel, Rogemar A.', 'Riffel, Rogério', 'Rix, Hans-Walter', 'Robin, Annie C.', 'Rodríguez-Puebla, Aldo', 'Roman-Lopes, Alexandre', 'Román-Zúñiga, Carlos', 'Rose, Benjamin', 'Ross, Ashley J.', 'Rossi, Graziano', 'Rubin, Kate H. R.', 'Salvato, Mara', 'Sánchez, Sebástian F.', 'Sánchez-Gallego, José R.', 'Sanderson, Robyn', 'Santana Rojas, Felipe Antonio', 'Sarceno, Edgar', 'Sarmiento, Regina', 'Sayres, Conor', 'Sazonova, Elizaveta', 'Schaefer, Adam L.', 'Schiavon, Ricardo', 'Schlegel, David J.', 'Schneider, Donald P.', 'Schultheis, Mathias', 'Schwope, Axel', 'Serenelli, Aldo', 'Serna, Javier', 'Shao, Zhengyi', 'Shapiro, Griffin', 'Sharma, Anubhav', 'Shen, Yue', 'Shetrone, Matthew', 'Shu, Yiping', 'Simon, Joshua D.', 'Skrutskie, M. F.', 'Smethurst, Rebecca', 'Smith, Verne', 'Sobeck, Jennifer', 'Spoo, Taylor', 'Sprague, Dani', 'Stark, David V.', 'Stassun, Keivan G.', 'Steinmetz, Matthias', 'Stello, Dennis', 'Stone-Martinez, Alexander', 'Storchi-Bergmann, Thaisa', 'Stringfellow, Guy S.', 'Stutz, Amelia', 'Su, Yung-Chau', 'Taghizadeh-Popp, Manuchehr', 'Talbot, Michael S.', 'Tayar, Jamie', 'Telles, Eduardo', 'Teske, Johanna', 'Thakar, Ani', 'Theissen, Christopher', 'Tkachenko, Andrew', 'Thomas, Daniel', 'Tojeiro, Rita', 'Hernandez Toledo, Hector', 'Troup, Nicholas W.', 'Trump, Jonathan R.', 'Trussler, James', 'Turner, Jacqueline', 'Tuttle, Sarah', 'Unda-Sanzana, Eduardo', 'Vázquez-Mata, José Antonio', 'Valentini, Marica', 'Valenzuela, Octavio', 'Vargas-González, Jaime', 'Vargas-Magaña, Mariana', 'Alfaro, Pablo Vera', 'Villanova, Sandro', 'Vincenzo, Fiorenzo', 'Wake, David', 'Warfield, Jack T.', 'Washington, Jessica Diane', 'Weaver, Benjamin Alan', 'Weijmans, Anne-Marie', 'Weinberg, David H.', 'Weiss, Achim', 'Westfall, Kyle B.', 'Wild, Vivienne', 'Wilde, Matthew C.', 'Wilson, John C.', 'Wilson, Robert F.', 'Wilson, Mikayla', 'Wolf, Julien', 'Wood-Vasey, W. M.', 'Yan, Renbin', 'Zamora, Olga', 'Zasowski, Gail', 'Zhang, Kai', 'Zhao, Cheng', 'Zheng, Zheng', 'Zheng, Zheng', 'Zhu, Kai']";Abdurro'uf;Academia Sinica Institute of Astronomy and Astrophysics 11F of AS/NTU Astronomy-Mathematics Building No.1 Sec. 4 Roosevelt Rd Taipei 10617 Taiwan;482
2;6;2023ApJS..267...44A;2023;The Eighteenth Data Release of the Sloan Digital Sky Surveys: Targeting and First Spectra from SDSS-V;['Almeida, Andrés', 'Anderson, Scott F.', 'Argudo-Fernández, Maria', 'Badenes, Carles', 'Barger, Kat', 'Barrera-Ballesteros, Jorge K.', 'Bender, Chad F.', 'Benitez, Erika', 'Besser, Felipe', 'Bird, Jonathan C.', 'Bizyaev, Dmitry', 'Blanton, Michael R.', 'Bochanski, John', 'Bovy, Jo', 'Brandt, William Nielsen', 'Brownstein, Joel R.', 'Buchner, Johannes', 'Bulbul, Esra', 'Burchett, Joseph N.', 'Cano Díaz, Mariana', 'Carlberg, Joleen K.', 'Casey, Andrew R.', 'Chandra, Vedant', 'Cherinka, Brian', 'Chiappini, Cristina', 'Coker, Abigail A.', 'Comparat, Johan', 'Conroy, Charlie', 'Contardo, Gabriella', 'Cortes, Arlin', 'Covey, Kevin', 'Crane, Jeffrey D.', 'Cunha, Katia', 'Dabbieri, Collin', 'Davidson, James W.', 'Davis, Megan C.', 'de Andrade Queiroz, Anna Barbara', 'De Lee, Nathan', 'Méndez Delgado, José Eduardo', 'Demasi, Sebastian', 'Di Mille, Francesco', 'Donor, John', 'Dow, Peter', 'Dwelly, Tom', 'Eracleous, Mike', 'Eriksen, Jamey', 'Fan, Xiaohui', 'Farr, Emily', 'Frederick, Sara', 'Fries, Logan', 'Frinchaboy, Peter', 'Gänsicke, Boris T.', 'Ge, Junqiang', 'González Ávila, Consuelo', 'Grabowski, Katie', 'Grier, Catherine', 'Guiglion, Guillaume', 'Gupta, Pramod', 'Hall, Patrick', 'Hawkins, Keith', 'Hayes, Christian R.', 'Hermes, J. J.', 'Hernández-García, Lorena', 'Hogg, David W.', 'Holtzman, Jon A.', 'Ibarra-Medel, Hector Javier', 'Ji, Alexander', 'Jofre, Paula', 'Johnson, Jennifer A.', 'Jones, Amy M.', 'Kinemuchi, Karen', 'Kluge, Matthias', 'Koekemoer, Anton', 'Kollmeier, Juna A.', 'Kounkel, Marina', 'Krishnarao, Dhanesh', 'Krumpe, Mirko', 'Lacerna, Ivan', 'Lago, Paulo Jakson Assuncao', 'Laporte, Chervin', 'Liu, Chao', 'Liu, Ang', 'Liu, Xin', 'Lopes, Alexandre Roman', 'Macktoobian, Matin', 'Majewski, Steven R.', 'Malanushenko, Viktor', 'Maoz, Dan', 'Masseron, Thomas', 'Masters, Karen L.', 'Matijevic, Gal', 'McBride, Aidan', 'Medan, Ilija', 'Merloni, Andrea', 'Morrison, Sean', 'Myers, Natalie', 'Mészáros, Szabolcs', 'Negrete, C. Alenka', 'Nidever, David L.', 'Nitschelm, Christian', 'Oravetz, Daniel', 'Oravetz, Audrey', 'Pan, Kaike', 'Peng, Yingjie', 'Pinsonneault, Marc H.', 'Pogge, Rick', 'Qiu, Dan', 'Ramirez, Solange V.', 'Rix, Hans-Walter', 'Fernández Rosso, Daniela', 'Runnoe, Jessie', 'Salvato, Mara', 'Sanchez, Sebastian F.', 'Santana, Felipe A.', 'Saydjari, Andrew', 'Sayres, Conor', 'Schlaufman, Kevin C.', 'Schneider, Donald P.', 'Schwope, Axel', 'Serna, Javier', 'Shen, Yue', 'Sobeck, Jennifer', 'Song, Ying-Yi', 'Souto, Diogo', 'Spoo, Taylor', 'Stassun, Keivan G.', 'Steinmetz, Matthias', 'Straumit, Ilya', 'Stringfellow, Guy', 'Sánchez-Gallego, José', 'Taghizadeh-Popp, Manuchehr', 'Tayar, Jamie', 'Thakar, Ani', 'Tissera, Patricia B.', 'Tkachenko, Andrew', 'Hernandez Toledo, Hector', 'Trakhtenbrot, Benny', 'Fernández-Trincado, José G.', 'Troup, Nicholas', 'Trump, Jonathan R.', 'Tuttle, Sarah', 'Ulloa, Natalie', 'Vazquez-Mata, Jose Antonio', 'Vera Alfaro, Pablo', 'Villanova, Sandro', 'Wachter, Stefanie', 'Weijmans, Anne-Marie', 'Wheeler, Adam', 'Wilson, John', 'Wojno, Leigh', 'Wolf, Julien', 'Xue, Xiang-Xiang', 'Ybarra, Jason E.', 'Zari, Eleonora', 'Zasowski, Gail'];Almeida Andrés;Department of Astronomy University of Virginia Charlottesville VA 22904-4325 USA;48
3;6;2020ApJS..249....3A;2020;The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra;"['Ahumada, Romina', 'Allende Prieto, Carlos', 'Almeida, Andrés', 'Anders, Friedrich', 'Anderson, Scott F.', 'Andrews, Brett H.', 'Anguiano, Borja', 'Arcodia, Riccardo', 'Armengaud, Eric', 'Aubert, Marie', 'Avila, Santiago', 'Avila-Reese, Vladimir', 'Badenes, Carles', 'Balland, Christophe', 'Barger, Kat', 'Barrera-Ballesteros, Jorge K.', 'Basu, Sarbani', 'Bautista, Julian', 'Beaton, Rachael L.', 'Beers, Timothy C.', 'Benavides, B. Izamar T.', 'Bender, Chad F.', 'Bernardi, Mariangela', 'Bershady, Matthew', 'Beutler, Florian', 'Bidin, Christian Moni', 'Bird, Jonathan', 'Bizyaev, Dmitry', 'Blanc, Guillermo A.', 'Blanton, Michael R.', 'Boquien, Médéric', 'Borissova, Jura', 'Bovy, Jo', 'Brandt, W. N.', 'Brinkmann, Jonathan', 'Brownstein, Joel R.', 'Bundy, Kevin', 'Bureau, Martin', 'Burgasser, Adam', 'Burtin, Etienne', 'Cano-Díaz, Mariana', 'Capasso, Raffaella', 'Cappellari, Michele', 'Carrera, Ricardo', 'Chabanier, Solène', 'Chaplin, William', 'Chapman, Michael', 'Cherinka, Brian', 'Chiappini, Cristina', 'Doohyun Choi, Peter', 'Chojnowski, S. Drew', 'Chung, Haeun', 'Clerc, Nicolas', 'Coffey, Damien', 'Comerford, Julia M.', 'Comparat, Johan', 'da Costa, Luiz', 'Cousinou, Marie-Claude', 'Covey, Kevin', 'Crane, Jeffrey D.', 'Cunha, Katia', 'Ilha, Gabriele da Silva', 'Dai, Yu Sophia', 'Damsted, Sanna B.', 'Darling, Jeremy', 'Davidson, James W., Jr.', 'Davies, Roger', 'Dawson, Kyle', 'De, Nikhil', 'de la Macorra, Axel', 'De Lee, Nathan', 'Queiroz, Anna Bárbara de Andrade', 'Deconto Machado, Alice', 'de la Torre, Sylvain', ""Dell'Agli, Flavia"", 'du Mas des Bourboux, Hélion', 'Diamond-Stanic, Aleksandar M.', 'Dillon, Sean', 'Donor, John', 'Drory, Niv', 'Duckworth, Chris', 'Dwelly, Tom', 'Ebelke, Garrett', 'Eftekharzadeh, Sarah', 'Davis Eigenbrot, Arthur', 'Elsworth, Yvonne P.', 'Eracleous, Mike', 'Erfanianfar, Ghazaleh', 'Escoffier, Stephanie', 'Fan, Xiaohui', 'Farr, Emily', 'Fernández-Trincado, José G.', 'Feuillet, Diane', 'Finoguenov, Alexis', 'Fofie, Patricia', 'Fraser-McKelvie, Amelia', 'Frinchaboy, Peter M.', 'Fromenteau, Sebastien', 'Fu, Hai', 'Galbany, Lluís', 'Garcia, Rafael A.', 'García-Hernández, D. A.', 'Garma Oehmichen, Luis Alberto', 'Ge, Junqiang', 'Geimba Maia, Marcio Antonio', 'Geisler, Doug', 'Gelfand, Joseph', 'Goddy, Julian', 'Gonzalez-Perez, Violeta', 'Grabowski, Kathleen', 'Green, Paul', 'Grier, Catherine J.', 'Guo, Hong', 'Guy, Julien', 'Harding, Paul', 'Hasselquist, Sten', 'Hawken, Adam James', 'Hayes, Christian R.', 'Hearty, Fred', 'Hekker, S.', 'Hogg, David W.', 'Holtzman, Jon A.', 'Horta, Danny', 'Hou, Jiamin', 'Hsieh, Bau-Ching', 'Huber, Daniel', 'Hunt, Jason A. S.', 'Ider Chitham, J.', 'Imig, Julie', 'Jaber, Mariana', 'Jimenez Angel, Camilo Eduardo', 'Johnson, Jennifer A.', 'Jones, Amy M.', 'Jönsson, Henrik', 'Jullo, Eric', 'Kim, Yerim', 'Kinemuchi, Karen', 'Kirkpatrick, Charles C., IV', 'Kite, George W.', 'Klaene, Mark', 'Kneib, Jean-Paul', 'Kollmeier, Juna A.', 'Kong, Hui', 'Kounkel, Marina', 'Krishnarao, Dhanesh', 'Lacerna, Ivan', 'Lan, Ting-Wen', 'Lane, Richard R.', 'Law, David R.', 'Le Goff, Jean-Marc', 'Leung, Henry W.', 'Lewis, Hannah', 'Li, Cheng', 'Lian, Jianhui', 'Lin, Lihwai', 'Long, Dan', 'Longa-Peña, Penélope', 'Lundgren, Britt', 'Lyke, Brad W.', 'Mackereth, J. Ted', 'MacLeod, Chelsea L.', 'Majewski, Steven R.', 'Manchado, Arturo', 'Maraston, Claudia', 'Martini, Paul', 'Masseron, Thomas', 'Masters, Karen L.', 'Mathur, Savita', 'McDermid, Richard M.', 'Merloni, Andrea', 'Merrifield, Michael', 'Mészáros, Szabolcs', 'Miglio, Andrea', 'Minniti, Dante', 'Minsley, Rebecca', 'Miyaji, Takamitsu', 'Mohammad, Faizan Gohar', 'Mosser, Benoit', 'Mueller, Eva-Maria', 'Muna, Demitri', 'Muñoz-Gutiérrez, Andrea', 'Myers, Adam D.', 'Nadathur, Seshadri', 'Nair, Preethi', 'Nandra, Kirpal', 'Correa do Nascimento, Janaina', 'Nevin, Rebecca Jean', 'Newman, Jeffrey A.', 'Nidever, David L.', 'Nitschelm, Christian', 'Noterdaeme, Pasquier', ""O'Connell, Julia E."", 'Olmstead, Matthew D.', 'Oravetz, Daniel', 'Oravetz, Audrey', 'Osorio, Yeisson', 'Pace, Zachary J.', 'Padilla, Nelson', 'Palanque-Delabrouille, Nathalie', 'Palicio, Pedro A.', 'Pan, Hsi-An', 'Pan, Kaike', 'Parker, James', 'Paviot, Romain', 'Peirani, Sebastien', 'Ramŕez, Karla Peña', 'Penny, Samantha', 'Percival, Will J.', 'Perez-Fournon, Ismael', 'Pérez-Ràfols, Ignasi', 'Petitjean, Patrick', 'Pieri, Matthew M.', 'Pinsonneault, Marc', 'Poovelil, Vijith Jacob', 'Povick, Joshua Tyler', 'Prakash, Abhishek', 'Price-Whelan, Adrian M.', 'Raddick, M. Jordan', 'Raichoor, Anand', 'Ray, Amy', 'Rembold, Sandro Barboza', 'Rezaie, Mehdi', 'Riffel, Rogemar A.', 'Riffel, Rogério', 'Rix, Hans-Walter', 'Robin, Annie C.', 'Roman-Lopes, A.', 'Román-Zúñiga, Carlos', 'Rose, Benjamin', 'Ross, Ashley J.', 'Rossi, Graziano', 'Rowlands, Kate', 'Rubin, Kate H. R.', 'Salvato, Mara', 'Sánchez, Ariel G.', 'Sánchez-Menguiano, Laura', 'Sánchez-Gallego, José R.', 'Sayres, Conor', 'Schaefer, Adam', 'Schiavon, Ricardo P.', 'Schimoia, Jaderson S.', 'Schlafly, Edward', 'Schlegel, David', 'Schneider, Donald P.', 'Schultheis, Mathias', 'Schwope, Axel', 'Seo, Hee-Jong', 'Serenelli, Aldo', 'Shafieloo, Arman', 'Shamsi, Shoaib Jamal', 'Shao, Zhengyi', 'Shen, Shiyin', 'Shetrone, Matthew', 'Shirley, Raphael', 'Silva Aguirre, Víctor', 'Simon, Joshua D.', 'Skrutskie, M. F.', 'Slosar, Anže', 'Smethurst, Rebecca', 'Sobeck, Jennifer', 'Sodi, Bernardo Cervantes', 'Souto, Diogo', 'Stark, David V.', 'Stassun, Keivan G.', 'Steinmetz, Matthias', 'Stello, Dennis', 'Stermer, Julianna', 'Storchi-Bergmann, Thaisa', 'Streblyanska, Alina', 'Stringfellow, Guy S.', 'Stutz, Amelia', 'Suárez, Genaro', 'Sun, Jing', 'Taghizadeh-Popp, Manuchehr', 'Talbot, Michael S.', 'Tayar, Jamie', 'Thakar, Aniruddha R.', 'Theriault, Riley', 'Thomas, Daniel', 'Thomas, Zak C.', 'Tinker, Jeremy', 'Tojeiro, Rita', 'Toledo, Hector Hernandez', 'Tremonti, Christy A.', 'Troup, Nicholas W.', 'Tuttle, Sarah', 'Unda-Sanzana, Eduardo', 'Valentini, Marica', 'Vargas-González, Jaime', 'Vargas-Magaña, Mariana', 'Vázquez-Mata, Jose Antonio', 'Vivek, M.', 'Wake, David', 'Wang, Yuting', 'Weaver, Benjamin Alan', 'Weijmans, Anne-Marie', 'Wild, Vivienne', 'Wilson, John C.', 'Wilson, Robert F.', 'Wolthuis, Nathan', 'Wood-Vasey, W. M.', 'Yan, Renbin', 'Yang, Meng', 'Yèche, Christophe', 'Zamora, Olga', 'Zarrouk, Pauline', 'Zasowski, Gail', 'Zhang, Kai', 'Zhao, Cheng', 'Zhao, Gongbo', 'Zheng, Zheng', 'Zheng, Zheng', 'Zhu, Guangtun', 'Zou, Hu']";Ahumada Romina;Instituto de Astronomía Universidad Católica del Norte Av. Angamos 0610 Antofagasta Chile;935
